,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,new_vaccinations
9669,2020-09-15,26778.0,39.0,824.0,8.0,7076652.0,29616.0,,,
9670,2020-09-16,26813.0,35.0,832.0,8.0,7124384.0,47732.0,,,
9671,2020-09-17,26861.0,48.0,837.0,5.0,7178741.0,54357.0,,,
9672,2020-09-18,26885.0,24.0,844.0,7.0,7224163.0,45422.0,,,
9673,2020-09-19,26898.0,13.0,849.0,5.0,7263213.0,39050.0,,,
9674,2020-09-20,26912.0,14.0,851.0,2.0,7296252.0,33039.0,,,
9675,2020-09-21,26942.0,30.0,854.0,3.0,7319688.0,23436.0,,,
9676,2020-09-22,26972.0,30.0,859.0,5.0,7351283.0,31595.0,,,
9677,2020-09-23,26980.0,8.0,861.0,2.0,7396040.0,44757.0,,,
9678,2020-09-24,27000.0,20.0,869.0,8.0,7441327.0,45287.0,,,
9679,2020-09-25,27016.0,16.0,870.0,1.0,7479815.0,38488.0,,,
9680,2020-09-26,27040.0,24.0,872.0,2.0,7517520.0,37705.0,,,
9681,2020-09-27,27044.0,4.0,875.0,3.0,7546223.0,28703.0,,,
9682,2020-09-28,27055.0,11.0,882.0,7.0,7563322.0,17099.0,,,
9683,2020-09-29,27078.0,23.0,886.0,4.0,7589332.0,26010.0,,,
9684,2020-09-30,27096.0,18.0,888.0,2.0,7637403.0,48071.0,,,
9685,2020-10-01,27109.0,13.0,890.0,2.0,7679651.0,42248.0,,,
9686,2020-10-02,27121.0,12.0,893.0,3.0,7716580.0,36929.0,,,
9687,2020-10-03,27135.0,14.0,894.0,1.0,7746733.0,30153.0,,,
9688,2020-10-04,27148.0,13.0,894.0,0.0,7772921.0,26188.0,,,
9689,2020-10-05,27173.0,25.0,895.0,1.0,7795523.0,22602.0,,,
9690,2020-10-06,27181.0,8.0,897.0,2.0,7819472.0,23949.0,,,
9691,2020-10-07,27206.0,25.0,897.0,0.0,7852692.0,33220.0,,,
9692,2020-10-08,27226.0,20.0,897.0,0.0,7895078.0,42386.0,,,
9693,2020-10-09,27244.0,18.0,897.0,0.0,7936192.0,41114.0,,,
9694,2020-10-10,27263.0,19.0,898.0,1.0,7976790.0,40598.0,,,
9695,2020-10-11,27285.0,22.0,898.0,0.0,8008111.0,31321.0,,,
9696,2020-10-12,27310.0,25.0,899.0,1.0,8035558.0,27447.0,,,
9697,2020-10-13,27337.0,27.0,904.0,5.0,8062988.0,27430.0,,,
9698,2020-10-14,27357.0,20.0,904.0,0.0,8109603.0,46615.0,,,
9699,2020-10-15,27371.0,14.0,904.0,0.0,8153116.0,43513.0,,,
9700,2020-10-16,27378.0,7.0,904.0,0.0,8196994.0,43878.0,,,
9701,2020-10-17,27390.0,12.0,904.0,0.0,8239368.0,42374.0,,,
9702,2020-10-18,27399.0,9.0,905.0,1.0,8276036.0,36668.0,,,
9703,2020-10-19,27405.0,6.0,905.0,0.0,8303374.0,27338.0,,,
9704,2020-10-20,27443.0,38.0,905.0,0.0,8332247.0,28873.0,,,
9705,2020-10-21,27458.0,15.0,905.0,0.0,8378006.0,45759.0,,,
9706,2020-10-22,27476.0,18.0,905.0,0.0,8423824.0,45818.0,,,
9707,2020-10-23,27495.0,19.0,905.0,0.0,8467326.0,43502.0,,,
9708,2020-10-24,27513.0,18.0,905.0,0.0,8505211.0,37885.0,,,
9709,2020-10-25,27525.0,12.0,905.0,0.0,8535842.0,30631.0,,,
9710,2020-10-26,27539.0,14.0,905.0,0.0,8567028.0,31186.0,,,
9711,2020-10-27,27553.0,14.0,907.0,2.0,8598558.0,31530.0,,,
9712,2020-10-28,27565.0,12.0,907.0,0.0,8650241.0,51683.0,,,
9713,2020-10-29,27579.0,14.0,907.0,0.0,8700911.0,50670.0,,,
9714,2020-10-30,27585.0,6.0,907.0,0.0,8748442.0,47531.0,,,
9715,2020-10-31,27595.0,10.0,907.0,0.0,8789454.0,41012.0,,,
9716,2020-11-01,27601.0,6.0,907.0,0.0,8825186.0,35732.0,,,
9717,2020-11-02,27610.0,9.0,907.0,0.0,8855401.0,30215.0,,,
9718,2020-11-03,27622.0,12.0,907.0,0.0,8887171.0,31770.0,,,
9719,2020-11-04,27630.0,8.0,907.0,0.0,8933563.0,46392.0,,,
9720,2020-11-05,27644.0,14.0,907.0,0.0,8977142.0,43579.0,,,
9721,2020-11-06,27652.0,8.0,907.0,0.0,9023613.0,46471.0,,,
9722,2020-11-07,27658.0,6.0,907.0,0.0,9062355.0,38742.0,,,
9723,2020-11-08,27665.0,7.0,907.0,0.0,9097814.0,35459.0,,,
9724,2020-11-09,27669.0,4.0,907.0,0.0,9126840.0,29026.0,,,
9725,2020-11-10,27671.0,2.0,907.0,0.0,9160213.0,33373.0,,,
9726,2020-11-11,27675.0,4.0,907.0,0.0,9212619.0,52406.0,,,
9727,2020-11-12,27676.0,1.0,907.0,0.0,9268481.0,55862.0,,,
9728,2020-11-13,27682.0,6.0,907.0,0.0,9308474.0,39993.0,,,
9729,2020-11-14,27711.0,29.0,907.0,0.0,9348696.0,40222.0,,,
9730,2020-11-15,27749.0,38.0,907.0,0.0,9379339.0,30643.0,,,
9731,2020-11-16,27758.0,9.0,907.0,0.0,9401769.0,22430.0,,,
9732,2020-11-17,27777.0,19.0,907.0,0.0,9441350.0,39581.0,,,
9733,2020-11-18,27785.0,8.0,907.0,0.0,9498046.0,56696.0,,,
9734,2020-11-19,27792.0,7.0,907.0,0.0,9559147.0,61101.0,,,
9735,2020-11-20,27806.0,14.0,907.0,0.0,9621262.0,62115.0,,,
9736,2020-11-21,27821.0,15.0,907.0,0.0,9671866.0,50604.0,,,
9737,2020-11-22,27834.0,13.0,907.0,0.0,9714006.0,42140.0,,,
9738,2020-11-23,27843.0,9.0,907.0,0.0,9746722.0,32716.0,,,
9739,2020-11-24,27853.0,10.0,907.0,0.0,9780480.0,33758.0,,,
9740,2020-11-25,27865.0,12.0,907.0,0.0,9832067.0,51587.0,,,
9741,2020-11-26,27873.0,8.0,907.0,0.0,9878139.0,46072.0,,,
9742,2020-11-27,27886.0,13.0,907.0,0.0,9922615.0,44476.0,,,
9743,2020-11-28,27892.0,6.0,907.0,0.0,9952658.0,30043.0,,,
9744,2020-11-29,27902.0,10.0,908.0,1.0,9975692.0,23034.0,,,
9745,2020-11-30,27912.0,10.0,908.0,0.0,10000219.0,24527.0,,,
9746,2020-12-01,27923.0,11.0,908.0,0.0,10027337.0,27118.0,,,
9747,2020-12-02,27939.0,16.0,908.0,0.0,10068443.0,41106.0,,,
9748,2020-12-03,27949.0,10.0,908.0,0.0,10104210.0,35767.0,,,
9749,2020-12-04,27956.0,7.0,908.0,0.0,10134668.0,30458.0,,,
9750,2020-12-05,27965.0,9.0,908.0,0.0,10161634.0,26966.0,,,
9751,2020-12-06,27972.0,7.0,908.0,0.0,10184720.0,23086.0,,,
9752,2020-12-07,27987.0,15.0,908.0,0.0,10206753.0,22033.0,,,
9753,2020-12-08,27993.0,6.0,908.0,0.0,10229311.0,22558.0,,,
9754,2020-12-09,28000.0,7.0,908.0,0.0,10265843.0,36532.0,,,
9755,2020-12-10,28011.0,11.0,908.0,0.0,10303104.0,37261.0,,,
9756,2020-12-11,28025.0,14.0,908.0,0.0,10333910.0,30806.0,,,
9757,2020-12-12,28030.0,5.0,908.0,0.0,10359301.0,25391.0,,,
9758,2020-12-13,28037.0,7.0,908.0,0.0,10379994.0,20693.0,,,
9759,2020-12-14,28048.0,11.0,908.0,0.0,10400623.0,20629.0,,,
9760,2020-12-15,28060.0,12.0,908.0,0.0,10421329.0,20706.0,,,
9761,2020-12-16,28072.0,12.0,908.0,0.0,10453300.0,31971.0,,,
9762,2020-12-17,28093.0,21.0,908.0,0.0,10481898.0,28598.0,,,
9763,2020-12-18,28126.0,33.0,908.0,0.0,10504909.0,23011.0,,,
9764,2020-12-19,28168.0,42.0,908.0,0.0,10537259.0,32350.0,,,
9765,2020-12-20,28198.0,30.0,908.0,0.0,10583634.0,46375.0,,,
9766,2020-12-21,28219.0,21.0,908.0,0.0,10651486.0,67852.0,,,
9767,2020-12-22,28237.0,18.0,908.0,0.0,10727580.0,76094.0,,,
9768,2020-12-23,28262.0,25.0,908.0,0.0,10817253.0,89673.0,,,
9769,2020-12-24,28274.0,12.0,908.0,0.0,10917267.0,100014.0,,,
9770,2020-12-25,28297.0,23.0,908.0,0.0,11010631.0,93364.0,,,
9771,2020-12-26,28308.0,11.0,908.0,0.0,11061500.0,50869.0,,,
9772,2020-12-27,28337.0,29.0,909.0,1.0,11096776.0,35276.0,,,
9773,2020-12-28,28349.0,12.0,909.0,0.0,11126202.0,29426.0,,,
9774,2020-12-29,28381.0,32.0,909.0,0.0,11165514.0,39312.0,,,
9775,2020-12-30,28405.0,24.0,909.0,0.0,11205827.0,40313.0,,,
9776,2020-12-31,28425.0,20.0,909.0,0.0,11260636.0,54809.0,,,
9777,2021-01-01,28460.0,35.0,909.0,0.0,11316982.0,56346.0,,,
9778,2021-01-02,28484.0,24.0,909.0,0.0,11377594.0,60612.0,,,
9779,2021-01-03,28504.0,20.0,909.0,0.0,11428730.0,51136.0,,,
9780,2021-01-04,28517.0,13.0,909.0,0.0,11505997.0,77267.0,,,
9781,2021-01-05,28536.0,19.0,909.0,0.0,11590672.0,84675.0,,,
9782,2021-01-06,28546.0,10.0,909.0,0.0,11691946.0,101274.0,,,
9783,2021-01-07,28571.0,25.0,909.0,0.0,11779835.0,87889.0,,,
9784,2021-01-08,28582.0,11.0,909.0,0.0,11852383.0,72548.0,,,
9785,2021-01-09,28595.0,13.0,909.0,0.0,11928140.0,75757.0,,,
9786,2021-01-10,28614.0,19.0,909.0,0.0,12004467.0,76327.0,,,
